case_id,condition,component_id,matched_region_id,reported_component_id,identity_correct,best_view_bbox_iou,recall_at_0_5,mean_target_purity,blank_crop
step_px100,A0_controlled,C00,R00,C00,1,0.5175485875527097,1,0.6608235961753387,0.0
step_px100,A0_controlled,C01,R01,C01,1,0.6228724992535088,1,0.5627877720997035,0.0
step_px100,A0_controlled,C02,R02,C02,1,0.356206630686199,0,0.06878838637632607,0.0
step_px100,A0_controlled,C03,R04,C04,0,0.31416549789621334,0,0.352288387726162,0.0
step_px100,A0_controlled,C04,R06,C06,0,0.21283783783783763,0,0.31891878365262194,0.3333333333333333
step_px100,A0_controlled,C05,R05,C05,1,0.23761375126390327,0,0.14597731637475092,0.0
step_px100,A0_controlled,C06,R03,C03,0,0.43421434795236735,0,0.8394456792618037,0.0
step_px100,A1_color_only,C00,R00,C00,1,0.8565228098257709,1,0.7834717323070702,0.16666666666666666
step_px100,A1_color_only,C01,R02,C02,0,0.9728155339805817,1,0.7817225891036501,0.0
step_px100,A1_color_only,C02,R04,C04,0,0.7074866310160424,1,0.7718114905126959,0.0
step_px100,A1_color_only,C03,R05,C05,0,0.6978582355940846,1,0.941135124306207,0.0
step_px100,A1_color_only,C04,R06,C06,0,0.5716642606723039,1,0.4575096083788195,0.0
step_px100,A1_color_only,C05,R01,C01,0,0.0,0,0.0,0.0
step_px100,A1_color_only,C06,R03,C03,0,0.7636363636363639,1,0.8433887164978127,0.0
step_px100,A2_color_legend,C00,R00,C00,1,0.8806486880466474,1,0.9070433748211655,0.0
step_px100,A2_color_legend,C01,R01,C01,1,0.6466019417475737,1,0.8495221293700205,0.0
step_px100,A2_color_legend,C02,R02,C02,1,0.7843803056027162,1,0.6973970949408717,0.0
step_px100,A2_color_legend,C03,R03,C03,1,0.8393094289508625,1,0.9553923358321708,0.0
step_px100,A2_color_legend,C04,R04,C04,1,0.7449324324324322,1,0.7136882723526687,0.0
step_px100,A2_color_legend,C05,R06,C06,0,0.6634304207119736,1,0.4940038101143662,0.0
step_px100,A2_color_legend,C06,R05,C05,0,0.6943701547107219,1,0.7913065113581293,0.0
step_rx150,A0_controlled,C00,R02,C02,0,0.7850010713520463,1,0.8331135787649943,0.0
step_rx150,A0_controlled,C01,R01,C01,1,0.2601697836766352,0,0.9967587960646991,0.0
step_rx150,A0_controlled,C02,R03,C03,0,0.3214347600069307,0,0.46308509640514933,0.0
step_rx150,A0_controlled,C03,R04,C04,0,0.2683289914402678,0,0.7845038791343405,0.0
step_rx150,A0_controlled,C04,R06,C06,0,0.49405833633417473,0,0.7901576930061763,0.0
step_rx150,A0_controlled,C05,R07,C07,0,0.7509167533249412,1,0.5988132511380285,0.0
step_rx150,A0_controlled,C06,R00,C00,0,0.4587338152355235,0,0.1473775050340397,0.0
step_rx150,A0_controlled,C07,R08,C08,0,0.5731681713205965,1,0.4003077907739172,0.0
step_rx150,A0_controlled,C08,R05,C05,0,0.0,0,0.0,0.0
step_rx150,A1_color_only,C00,R00,,0,0.303586113196754,0,0.7298214293845133,0.0
step_rx150,A1_color_only,C01,R02,,0,0.2241012860798319,0,0.4443659620440265,0.0
step_rx150,A1_color_only,C02,R03,,0,0.1860213747097912,0,0.29194644699621014,0.0
step_rx150,A1_color_only,C03,R04,,0,0.18884001555202679,0,0.8940993307740049,0.0
step_rx150,A1_color_only,C04,R06,,0,0.27087487537387844,0,0.5655012552264641,0.0
step_rx150,A1_color_only,C05,R07,,0,0.4292540483143088,0,0.31402796784420356,0.0
step_rx150,A1_color_only,C06,R08,,0,0.7431212537011621,1,0.39917767152035605,0.0
step_rx150,A1_color_only,C07,R10,,0,0.4633747547416616,0,0.5960284567733217,0.0
step_rx150,A1_color_only,C08,R09,,0,0.3203883495145632,0,0.48681818398399157,0.0
step_vx300s,A0_controlled,C00,R00,C00,1,0.7521144408478648,1,0.967907025077307,0.0
step_vx300s,A0_controlled,C01,R03,C03,0,0.36125048243921315,0,0.49668447495732204,0.0
step_vx300s,A0_controlled,C02,R04,C04,0,0.3243916618221079,0,0.9936446647534568,0.0
step_vx300s,A0_controlled,C03,R07,C07,0,0.37786774628879927,0,1.0,0.0
step_vx300s,A0_controlled,C04,R08,C08,0,0.2105663468289259,0,0.5164198922312824,0.0
step_vx300s,A0_controlled,C05,R09,C09,0,0.5794314381270905,1,0.4610212649171803,0.0
step_vx300s,A0_controlled,C06,R02,C02,0,0.0,0,0.0,0.4
step_vx300s,A0_controlled,C07,R06,C06,0,0.0,0,0.0,0.0
step_vx300s,A0_controlled,C08,R11,C11,0,0.7843830570902399,1,0.3407959899517628,0.0
step_vx300s,A0_controlled,C09,R01,C01,0,0.0,0,0.0,0.0
step_vx300s,A0_controlled,C10,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C11,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C12,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C13,R05,C05,0,0.42696629213483117,0,0.1479606945523842,0.0
step_vx300s,A0_controlled,C14,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C15,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C16,,,0,0.0,0,0.0,1.0
step_vx300s,A0_controlled,C17,,,0,0.0,0,0.0,1.0
